2020-10-19 13:45:17,15.001296997070312,381.0298442840576,32.85290002822876,27.97778688295923,4,100
2020-10-19 13:45:35,18.77284049987793,372.0364570617676,32.350499629974365,26.967267797450827,4,100
2020-10-19 13:45:54,18.98193359375,376.79386138916016,35.99179029464722,33.69899952050412,5,100
2020-10-19 13:46:12,18.999338150024414,372.7993965148926,35.737385749816895,33.598911882650974,5,100
2020-10-19 13:46:31,15.001535415649414,382.02929496765137,34.3971061706543,29.810373229209823,5,100
2020-10-19 13:46:49,18.512248992919922,380.04112243652344,33.38808298110962,29.043580546523586,4,100
2020-10-19 13:47:07,15.00082015991211,380.02872467041016,33.2759428024292,28.776638435594965,4,100
2020-10-19 13:47:26,18.50605010986328,378.30233573913574,33.14291954040527,28.26618184947004,4,100
2020-10-19 13:47:44,18.985748291015625,364.9332523345947,32.269885540008545,26.767080480402168,4,100
2020-10-19 13:48:03,17.002344131469727,377.5346279144287,35.585970878601074,33.56669406698207,5,100
2020-10-19 13:48:21,16.505956649780273,378.02743911743164,35.76072692871094,33.97422366672092,5,100
2020-10-19 13:48:40,18.649816513061523,375.5331039428711,34.358253479003906,29.2275794828781,5,100
2020-10-19 13:48:58,18.001079559326172,378.02743911743164,33.361101150512695,29.019692931512388,4,100
2020-10-19 13:49:16,15.00082015991211,367.0341968536377,33.46372604370117,28.83137837804929,4,100
2020-10-19 13:49:35,18.999099731445312,381.8037509918213,36.46646022796631,34.909301333957245,5,100
2020-10-19 13:49:54,16.033411026000977,381.5305233001709,35.706114768981934,30.859564289902195,5,100
2020-10-19 13:50:12,18.999338150024414,375.5309581756592,33.34650278091431,28.66034074263139,4,100
2020-10-19 13:50:30,18.5089111328125,382.53331184387207,33.49671125411987,29.223194025983712,4,100
2020-10-19 13:50:49,17.00115203857422,369.53234672546387,32.31086492538452,26.544137434525922,4,100
2020-10-19 13:51:07,15.001058578491211,371.2952136993408,32.175583839416504,26.54441197713216,4,100
2020-10-19 13:51:26,18.999576568603516,391.7984962463379,37.91550874710083,38.139056677770135,5,100
2020-10-19 13:51:44,15.000104904174805,378.81016731262207,35.79916000366211,33.97014405992296,5,100
2020-10-19 13:52:03,18.996715545654297,370.530366897583,33.33442687988281,28.37771839565701,4,100
2020-10-19 13:52:21,18.999099731445312,376.5373229980469,33.18995237350464,28.496571261473377,4,100
2020-10-19 13:52:39,18.99886131286621,375.0183582305908,32.145936489105225,26.50389526829575,4,100
